"TRIP_ID","season","year","reach_start","RIVER_CODE","baited_hoop_net","boat_electrofishing","unbaited_hoop_net","antenna_temporary","sampling.date","id","water.temp"
"GC20170525","spring",2017,352,"COR",4,9,0,0,2017-06-04,"GC20170525 spring 352",16.27
"GC20190403","spring",2019,352,"COR",5,17,0,0,2019-04-11,"GC20190403 spring 352",12.54
"GC20040515","spring",2004,360,"COR",27,0,0,0,2004-05-30,"GC20040515 spring 360",16.08
"GC20050416","spring",2005,360,"COR",0,29,0,0,2005-05-02,"GC20050416 spring 360",14.81
"GC20050514","spring",2005,360,"COR",0,4,0,0,2005-05-29,"GC20050514 spring 360",17.18
"GC20070308","spring",2007,360,"COR",0,8,0,0,2007-03-26,"GC20070308 spring 360",12.56
"GC20090228","spring",2009,360,"COR",0,4,0,0,2009-03-16,"GC20090228 spring 360",11.22
"GC20090326","spring",2009,360,"COR",0,2,0,0,2009-04-10,"GC20090326 spring 360",12.61
"GC20110507","spring",2011,360,"COR",0,5,0,0,2011-05-27,"GC20110507 spring 360",13.1
"GC20130907","fall",2013,360,"COR",7,0,0,0,2013-09-19,"GC20130907 fall 360",16.81
"GC20140403","spring",2014,360,"COR",0,15,0,0,2014-04-15,"GC20140403 spring 360",14.09
"GC20140524","spring",2014,360,"COR",0,10,0,0,2014-06-04,"GC20140524 spring 360",18.07
"GC20140906","fall",2014,360,"COR",3,0,0,0,2014-09-18,"GC20140906 fall 360",18.98
"GC20150430","spring",2015,360,"COR",0,24,0,0,2015-05-11,"GC20150430 spring 360",13.56
"GC20160827","fall",2016,360,"COR",30,0,0,7,2016-09-08,"GC20160827 fall 360",17.6
"GC20170819","fall",2017,360,"COR",45,0,0,2,2017-08-31,"GC20170819 fall 360",17.27
"GC20170926","fall",2017,360,"COR",0,116,555,0,2017-10-13,"GC20170926 fall 360",14.48
"GC20170928","fall",2017,360,"COR",0,0,0,24,2017-10-12,"GC20170928 fall 360",14.52
"GC20180511","spring",2018,360,"COR",0,106,511,59,2018-05-25,"GC20180511 spring 360",15.53
"GC20180822","fall",2018,360,"COR",53,0,0,5,2018-08-30,"GC20180822 fall 360",16.48
"GC20181005","fall",2018,360,"COR",0,0,0,64,2018-10-21,"GC20181005 fall 360",13.88
"GC20181005","fall",2018,360,"COR",0,0,0,64,2018-10-21,"GC20181005 fall 360",13.88
"GC20181006","fall",2018,360,"COR",0,94,512,0,2018-10-21,"GC20181006 fall 360",13.88
"GC20181006","fall",2018,360,"COR",0,94,512,0,2018-10-21,"GC20181006 fall 360",13.88
"GC20190403","spring",2019,360,"COR",1,3,0,0,2019-04-11,"GC20190403 spring 360",12.63
"GC20190501","spring",2019,360,"COR",0,105,512,79,2019-05-17,"GC20190501 spring 360",14.77
"GC20190518","spring",2019,360,"COR",0,2,0,0,2019-05-26,"GC20190518 spring 360",13.47
"GC20190907","fall",2019,360,"COR",51,0,0,10,2019-09-15,"GC20190907 fall 360",18.47
"GC20191001","fall",2019,360,"COR",0,105,526,75,2019-10-17,"GC20191001 fall 360",16.32
"GC20200902","fall",2020,360,"COR",15,0,0,0,2020-09-11,"GC20200902 fall 360",15.98
"GC20200902","fall",2020,360,"COR",15,0,0,0,2020-09-11,"GC20200902 fall 360",15.98
"GC20201002","fall",2020,360,"COR",0,106,518,66,2020-10-18,"GC20201002 fall 360",14.61
"PA20200902","fall",2020,360,"COR",0,0,0,8,2020-09-11,"PA20200902 fall 360",15.98
"PA20200902","fall",2020,360,"COR",0,0,0,8,2020-09-11,"PA20200902 fall 360",15.98
"GC20040402","spring",2004,368,"COR",0,1,0,0,2004-04-18,"GC20040402 spring 368",13.84
"GC20040515","spring",2004,368,"COR",9,0,0,0,2004-05-30,"GC20040515 spring 368",16.21
"GC20060506","spring",2006,368,"COR",0,20,0,0,2006-05-21,"GC20060506 spring 368",17.41
"GC20060603","spring",2006,368,"COR",36,0,0,0,2006-06-18,"GC20060603 spring 368",16.46
"GC20070308","spring",2007,368,"COR",0,17,0,0,2007-03-26,"GC20070308 spring 368",12.65
"GC20070915","fall",2007,368,"COR",0,35,0,0,2007-09-29,"GC20070915 fall 368",15.01
"GC20080327","spring",2008,368,"COR",0,24,0,0,2008-04-15,"GC20080327 spring 368",12.77
"GC20090228","spring",2009,368,"COR",0,26,0,0,2009-03-16,"GC20090228 spring 368",11.25
"GC20100911","fall",2010,368,"COR",19,0,0,0,2010-09-25,"GC20100911 fall 368",16.95
"GC20110908","fall",2011,368,"COR",40,0,0,0,2011-09-22,"GC20110908 fall 368",17.48
"GC20120908","fall",2012,368,"COR",103,0,0,0,2012-09-22,"GC20120908 fall 368",16.05
"GC20130525","spring",2013,368,"COR",0,20,0,0,2013-06-07,"GC20130525 spring 368",15.66
"GC20130907","fall",2013,368,"COR",92,0,0,0,2013-09-20,"GC20130907 fall 368",16.83
"GC20140403","spring",2014,368,"COR",0,8,0,0,2014-04-15,"GC20140403 spring 368",14.19
"GC20140524","spring",2014,368,"COR",0,22,0,0,2014-06-04,"GC20140524 spring 368",18.24
"GC20140906","fall",2014,368,"COR",67,0,0,1,2014-09-18,"GC20140906 fall 368",19.08
"GC20150901","fall",2015,368,"COR",70,6,0,7,2015-09-13,"GC20150901 fall 368",17.86
"GC20160405","spring",2016,368,"COR",4,18,0,0,2016-04-15,"GC20160405 spring 368",13.68
"GC20160827","fall",2016,368,"COR",30,0,0,22,2016-09-09,"GC20160827 fall 368",17.79
"GC20170819","fall",2017,368,"COR",19,0,0,1,2017-09-01,"GC20170819 fall 368",17.31
"GC20170926","fall",2017,368,"COR",0,27,157,0,2017-10-13,"GC20170926 fall 368",14.53
"GC20170928","fall",2017,368,"COR",0,0,0,12,2017-10-10,"GC20170928 fall 368",14.99
"GC20180511","spring",2018,368,"COR",0,39,214,26,2018-05-26,"GC20180511 spring 368",15.72
"GC20180822","fall",2018,368,"COR",23,0,0,1,2018-08-31,"GC20180822 fall 368",16.31
"GC20181005","fall",2018,368,"COR",0,0,0,30,2018-10-21,"GC20181005 fall 368",13.86
"GC20181005","fall",2018,368,"COR",0,0,0,30,2018-10-21,"GC20181005 fall 368",13.86
"GC20181006","fall",2018,368,"COR",0,26,190,0,2018-10-21,"GC20181006 fall 368",13.86
"GC20181006","fall",2018,368,"COR",0,26,190,0,2018-10-21,"GC20181006 fall 368",13.86
"GC20190501","spring",2019,368,"COR",0,39,206,30,2019-05-18,"GC20190501 spring 368",14.55
"GC20190518","spring",2019,368,"COR",12,14,0,0,2019-05-26,"GC20190518 spring 368",13.55
"GC20190907","fall",2019,368,"COR",19,0,0,4,2019-09-16,"GC20190907 fall 368",18.48
"GC20191001","fall",2019,368,"COR",0,39,192,34,2019-10-18,"GC20191001 fall 368",16.77
"GC20200902","fall",2020,368,"COR",13,0,0,0,2020-09-11,"GC20200902 fall 368",16.11
"GC20200902","fall",2020,368,"COR",13,0,0,0,2020-09-11,"GC20200902 fall 368",16.11
"GC20201002","fall",2020,368,"COR",0,39,202,15,2020-10-19,"GC20201002 fall 368",14.77
"PA20200902","fall",2020,368,"COR",0,0,0,6,2020-09-11,"PA20200902 fall 368",16.11
"PA20200902","fall",2020,368,"COR",0,0,0,6,2020-09-11,"PA20200902 fall 368",16.11
"GC20040402","spring",2004,376,"COR",0,29,0,0,2004-04-18,"GC20040402 spring 376",13.92
"GC20040501","spring",2004,376,"COR",0,15,0,0,2004-05-17,"GC20040501 spring 376",15.92
"GC20040515","spring",2004,376,"COR",36,0,0,0,2004-05-31,"GC20040515 spring 376",16.61
"GC20050514","spring",2005,376,"COR",0,17,0,0,2005-05-30,"GC20050514 spring 376",17.25
"GC20060408","spring",2006,376,"COR",0,20,0,0,2006-04-25,"GC20060408 spring 376",14.16
"GC20060507","spring",2006,376,"COR",18,0,0,0,2006-05-22,"GC20060507 spring 376",17.04
"GC20070308","spring",2007,376,"COR",0,24,0,0,2007-03-27,"GC20070308 spring 376",12.67
"GC20070915","fall",2007,376,"COR",0,13,0,0,2007-09-30,"GC20070915 fall 376",14.79
"GC20080327","spring",2008,376,"COR",0,22,0,0,2008-04-16,"GC20080327 spring 376",13.14
"GC20090228","spring",2009,376,"COR",0,20,0,0,2009-03-17,"GC20090228 spring 376",11.73
"GC20090326","spring",2009,376,"COR",0,14,0,0,2009-04-11,"GC20090326 spring 376",12.67
"GC20100401","spring",2010,376,"COR",0,30,0,0,2010-04-16,"GC20100401 spring 376",13.32
"GC20100506","spring",2010,376,"COR",0,20,0,0,2010-05-23,"GC20100506 spring 376",15.43
"GC20110507","spring",2011,376,"COR",0,27,0,0,2011-05-27,"GC20110507 spring 376",13.29
"GC20120511","spring",2012,376,"COR",0,48,0,0,2012-05-30,"GC20120511 spring 376",16.65
"GC20130720","fall",2013,376,"COR",38,0,0,0,2013-08-03,"GC20130720 fall 376",16.53
"GC20140719","fall",2014,376,"COR",0,0,29,0,2014-08-01,"GC20140719 fall 376",18.96
"GC20150401","spring",2015,376,"COR",0,25,0,0,2015-04-11,"GC20150401 spring 376",13.1
"GC20150430","spring",2015,376,"COR",0,17,0,0,2015-05-12,"GC20150430 spring 376",13.96
"GC20160519","spring",2016,376,"COR",10,20,0,0,2016-06-01,"GC20160519 spring 376",15.65
"GC20170402","spring",2017,376,"COR",15,19,0,0,2017-04-13,"GC20170402 spring 376",13.53
"GC20180405","spring",2018,376,"COR",6,10,0,0,2018-04-15,"GC20180405 spring 376",13.07
"GC20180822","fall",2018,376,"COR",30,0,0,0,2018-09-01,"GC20180822 fall 376",16.21
"GC20040402","spring",2004,384,"COR",0,20,0,0,2004-04-19,"GC20040402 spring 384",14.06
"GC20040501","spring",2004,384,"COR",0,5,0,0,2004-05-17,"GC20040501 spring 384",16.04
"GC20050416","spring",2005,384,"COR",0,40,0,0,2005-05-03,"GC20050416 spring 384",15.3
"GC20050514","spring",2005,384,"COR",0,3,0,0,2005-05-30,"GC20050514 spring 384",17.38
"GC20060506","spring",2006,384,"COR",0,20,0,0,2006-05-22,"GC20060506 spring 384",17.16
"GC20060506","spring",2006,384,"COR",0,20,0,0,2006-05-22,"GC20060506 spring 384",17.16
"GC20060507","spring",2006,384,"COR",18,0,0,0,2006-05-22,"GC20060507 spring 384",17.16
"GC20060507","spring",2006,384,"COR",18,0,0,0,2006-05-22,"GC20060507 spring 384",17.16
"GC20060523","spring",2006,384,"COR",0,18,0,0,2006-05-23,"GC20060523 spring 384",16.47
"GC20070308","spring",2007,384,"COR",0,6,0,0,2007-03-27,"GC20070308 spring 384",12.73
"GC20070915","fall",2007,384,"COR",0,15,0,0,2007-09-30,"GC20070915 fall 384",14.86
"GC20080327","spring",2008,384,"COR",0,8,0,0,2008-04-16,"GC20080327 spring 384",13.21
"GC20090326","spring",2009,384,"COR",0,6,0,0,2009-04-11,"GC20090326 spring 384",12.75
"GC20100401","spring",2010,384,"COR",0,20,0,0,2010-04-17,"GC20100401 spring 384",13.44
"GC20110507","spring",2011,384,"COR",0,3,0,0,2011-05-28,"GC20110507 spring 384",13.72
"GC20130404","spring",2013,384,"COR",0,20,0,0,2013-04-15,"GC20130404 spring 384",13.48
"GC20130720","fall",2013,384,"COR",2,0,0,0,2013-08-03,"GC20130720 fall 384",16.66
"GC20131028","fall",2013,384,"COR",0,6,0,0,2013-10-28,"GC20131028 fall 384",14.01
"GC20140524","spring",2014,384,"COR",0,16,0,0,2014-06-05,"GC20140524 spring 384",18.26
"GC20140719","fall",2014,384,"COR",0,0,1,0,2014-08-01,"GC20140719 fall 384",19.09
"GC20150401","spring",2015,384,"COR",0,9,0,0,2015-04-12,"GC20150401 spring 384",13.48
"GC20150430","spring",2015,384,"COR",0,7,0,0,2015-05-12,"GC20150430 spring 384",14.08
"GC20160405","spring",2016,384,"COR",8,21,0,0,2016-04-16,"GC20160405 spring 384",13.34
"GC20160519","spring",2016,384,"COR",0,4,0,0,2016-06-01,"GC20160519 spring 384",15.75
"GC20161007","fall",2016,384,"COR",10,2,0,0,2016-10-07,"GC20161007 fall 384",15.89
"GC20170402","spring",2017,384,"COR",1,1,0,0,2017-04-13,"GC20170402 spring 384",13.64
"GC20180426","spring",2018,384,"COR",7,6,0,0,2018-05-06,"GC20180426 spring 384",14.38
"GC20190403","spring",2019,384,"COR",4,12,0,0,2019-04-12,"GC20190403 spring 384",12.69
"GC20200902","fall",2020,384,"COR",20,0,0,0,2020-09-12,"GC20200902 fall 384",15.99
"PA20200902","fall",2020,384,"COR",0,0,0,4,2020-09-13,"PA20200902 fall 384",15.91
"GC20041005","fall",2004,392,"COR",0,19,0,0,2004-10-05,"GC20041005 fall 392",17.39
"GC20050531","spring",2005,392,"COR",0,22,0,0,2005-05-31,"GC20050531 spring 392",17.48
"GC20060523","spring",2006,392,"COR",36,12,0,0,2006-05-23,"GC20060523 spring 392",16.59
"GC20090326","spring",2009,392,"COR",0,24,0,0,2009-04-12,"GC20090326 spring 392",12.52
"GC20100401","spring",2010,392,"COR",0,24,0,0,2010-04-18,"GC20100401 spring 392",13.69
"GC20110507","spring",2011,392,"COR",0,24,0,0,2011-05-28,"GC20110507 spring 392",13.79
"GC20121005","fall",2012,392,"COR",0,24,0,0,2012-10-05,"GC20121005 fall 392",15.78
"GC20150401","spring",2015,392,"COR",0,15,0,0,2015-04-12,"GC20150401 spring 392",13.55
"GC20161007","fall",2016,392,"COR",14,4,0,0,2016-10-07,"GC20161007 fall 392",15.98
"GC20180426","spring",2018,392,"COR",7,18,0,0,2018-05-06,"GC20180426 spring 392",14.47
"GC20190403","spring",2019,392,"COR",4,12,0,0,2019-04-12,"GC20190403 spring 392",12.78
"GC20190930","fall",2019,392,"COR",16,0,0,0,2019-09-30,"GC20190930 fall 392",17.91
"GC20200902","fall",2020,392,"COR",49,0,0,0,2020-09-13,"GC20200902 fall 392",16.02
"GC20200902","fall",2020,392,"COR",49,0,0,0,2020-09-13,"GC20200902 fall 392",16.02
"PA20200902","fall",2020,392,"COR",0,0,0,7,2020-09-13,"PA20200902 fall 392",16.02
"PA20200902","fall",2020,392,"COR",0,0,0,7,2020-09-13,"PA20200902 fall 392",16.02
"GC20041005","fall",2004,400,"COR",0,2,0,0,2004-10-08,"GC20041005 fall 400",17.5
"GC20050531","spring",2005,400,"COR",15,0,0,0,2005-06-01,"GC20050531 spring 400",17.88
"GC20060523","spring",2006,400,"COR",0,3,0,0,2006-05-24,"GC20060523 spring 400",17.25
"GC20070915","fall",2007,400,"COR",0,3,0,0,2007-10-01,"GC20070915 fall 400",14.96
"GC20141020","fall",2014,400,"COR",0,8,0,0,2014-10-20,"GC20141020 fall 400",16.26
"GC20151012","fall",2015,400,"COR",0,14,0,0,2015-10-12,"GC20151012 fall 400",17.38
"GC20161007","fall",2016,400,"COR",20,8,0,0,2016-10-08,"GC20161007 fall 400",15.65
"GC20170525","spring",2017,400,"COR",4,5,0,0,2017-06-05,"GC20170525 spring 400",17.29
"GC20180822","fall",2018,400,"COR",43,0,0,3,2018-09-02,"GC20180822 fall 400",16.5
"GC20180928","fall",2018,400,"COR",79,0,0,0,2018-09-29,"GC20180928 fall 400",16.57
"GC20190518","spring",2019,400,"COR",6,7,0,0,2019-05-27,"GC20190518 spring 400",13.99
"GC20190907","fall",2019,400,"COR",46,0,0,7,2019-09-17,"GC20190907 fall 400",18.8
"GC20190930","fall",2019,400,"COR",58,0,0,0,2019-10-02,"GC20190930 fall 400",17.3
"GC20191024","fall",2019,400,"COR",5,0,0,0,2019-10-24,"GC20191024 fall 400",15.71
"PA20140719","fall",2014,400,"COR",0,0,0,3,2014-08-02,"PA20140719 fall 400",19.35
"GC20041005","fall",2004,408,"COR",0,38,0,0,2004-10-06,"GC20041005 fall 408",17.33
"GC20050531","spring",2005,408,"COR",21,29,0,0,2005-06-01,"GC20050531 spring 408",17.98
"GC20060523","spring",2006,408,"COR",36,31,0,0,2006-05-24,"GC20060523 spring 408",17.36
"GC20070915","fall",2007,408,"COR",0,32,0,0,2007-10-01,"GC20070915 fall 408",14.99
"GC20080724","fall",2008,408,"COR",0,0,118,0,2008-08-02,"GC20080724 fall 408",17.82
"GC20090326","spring",2009,408,"COR",0,25,0,0,2009-04-13,"GC20090326 spring 408",13.34
"GC20100401","spring",2010,408,"COR",0,32,0,0,2010-04-19,"GC20100401 spring 408",14.04
"GC20110507","spring",2011,408,"COR",0,24,0,0,2011-05-29,"GC20110507 spring 408",14.1
"GC20121005","fall",2012,408,"COR",0,24,0,0,2012-10-06,"GC20121005 fall 408",15.85
"GC20130907","fall",2013,408,"COR",50,0,0,0,2013-09-21,"GC20130907 fall 408",17.27
"GC20131028","fall",2013,408,"COR",0,14,0,0,2013-10-29,"GC20131028 fall 408",13.87
"GC20140906","fall",2014,408,"COR",15,0,0,0,2014-09-20,"GC20140906 fall 408",19.91
"GC20141020","fall",2014,408,"COR",0,16,0,0,2014-10-20,"GC20141020 fall 408",16.29
"GC20150401","spring",2015,408,"COR",0,24,0,0,2015-04-13,"GC20150401 spring 408",13.97
"GC20150901","fall",2015,408,"COR",27,0,0,0,2015-09-16,"GC20150901 fall 408",18.33
"GC20151012","fall",2015,408,"COR",0,10,0,0,2015-10-12,"GC20151012 fall 408",17.45
"GC20160405","spring",2016,408,"COR",1,13,0,0,2016-04-17,"GC20160405 spring 408",13.62
"GC20160827","fall",2016,408,"COR",31,0,0,0,2016-09-10,"GC20160827 fall 408",18.17
"GC20161007","fall",2016,408,"COR",17,2,0,0,2016-10-09,"GC20161007 fall 408",15.22
"GC20170402","spring",2017,408,"COR",5,8,0,0,2017-04-14,"GC20170402 spring 408",14.04
"GC20170525","spring",2017,408,"COR",12,15,0,0,2017-06-05,"GC20170525 spring 408",17.44
"GC20170819","fall",2017,408,"COR",32,0,0,3,2017-09-02,"GC20170819 fall 408",17.84
"GC20171006","fall",2017,408,"COR",7,8,0,0,2017-10-06,"GC20171006 fall 408",16.32
"GC20180405","spring",2018,408,"COR",3,11,0,0,2018-04-16,"GC20180405 spring 408",13.28
"GC20180822","fall",2018,408,"COR",41,0,0,11,2018-09-03,"GC20180822 fall 408",16.75
"GC20180928","fall",2018,408,"COR",75,0,0,0,2018-09-30,"GC20180928 fall 408",16.57
"GC20190403","spring",2019,408,"COR",5,6,0,0,2019-04-13,"GC20190403 spring 408",12.7
"GC20190518","spring",2019,408,"COR",10,9,0,0,2019-05-27,"GC20190518 spring 408",14.05
"GC20190907","fall",2019,408,"COR",32,0,0,2,2019-09-17,"GC20190907 fall 408",18.87
"GC20190930","fall",2019,408,"COR",48,0,0,0,2019-10-02,"GC20190930 fall 408",17.36
"GC20191024","fall",2019,408,"COR",8,0,0,0,2019-10-24,"GC20191024 fall 408",15.75
"GC20200902","fall",2020,408,"COR",78,0,0,0,2020-09-14,"GC20200902 fall 408",16.23
"PA20200902","fall",2020,408,"COR",0,0,0,13,2020-09-15,"PA20200902 fall 408",16.39
"GC20041005","fall",2004,416,"COR",0,2,0,0,2004-10-06,"GC20041005 fall 416",17.36
"GC20050531","spring",2005,416,"COR",72,49,0,0,2005-06-03,"GC20050531 spring 416",18.21
"GC20060523","spring",2006,416,"COR",33,16,0,0,2006-05-25,"GC20060523 spring 416",17.74
"GC20070915","fall",2007,416,"COR",0,15,0,0,2007-10-02,"GC20070915 fall 416",15.36
"GC20080724","fall",2008,416,"COR",0,0,60,0,2008-08-02,"GC20080724 fall 416",17.92
"GC20090326","spring",2009,416,"COR",0,25,0,0,2009-04-14,"GC20090326 spring 416",13.75
"GC20100401","spring",2010,416,"COR",0,1,0,0,2010-04-20,"GC20100401 spring 416",14.17
"GC20100911","fall",2010,416,"COR",4,0,0,0,2010-09-26,"GC20100911 fall 416",17.62
"GC20110507","spring",2011,416,"COR",0,8,0,0,2011-05-30,"GC20110507 spring 416",13.9
"GC20110908","fall",2011,416,"COR",40,0,0,0,2011-09-23,"GC20110908 fall 416",17.91
"GC20120908","fall",2012,416,"COR",31,0,0,0,2012-09-23,"GC20120908 fall 416",16.7
"GC20121005","fall",2012,416,"COR",0,24,0,0,2012-10-07,"GC20121005 fall 416",15.85
"GC20131028","fall",2013,416,"COR",0,11,0,0,2013-10-29,"GC20131028 fall 416",13.94
"GC20140719","fall",2014,416,"COR",0,0,29,0,2014-08-02,"GC20140719 fall 416",19.58
"GC20140906","fall",2014,416,"COR",15,0,0,0,2014-09-20,"GC20140906 fall 416",19.97
"GC20141020","fall",2014,416,"COR",0,12,0,0,2014-10-21,"GC20141020 fall 416",16.6
"GC20150901","fall",2015,416,"COR",43,4,0,2,2015-09-15,"GC20150901 fall 416",18.35
"GC20160405","spring",2016,416,"COR",7,11,0,0,2016-04-17,"GC20160405 spring 416",13.67
"GC20160827","fall",2016,416,"COR",4,0,0,0,2016-09-11,"GC20160827 fall 416",18.22
"GC20170402","spring",2017,416,"COR",11,12,0,0,2017-04-14,"GC20170402 spring 416",14.12
"GC20170525","spring",2017,416,"COR",3,9,0,0,2017-06-06,"GC20170525 spring 416",17.6
"GC20170819","fall",2017,416,"COR",3,0,0,1,2017-09-03,"GC20170819 fall 416",17.89
"GC20171006","fall",2017,416,"COR",20,26,0,0,2017-10-07,"GC20171006 fall 416",16.08
"GC20180405","spring",2018,416,"COR",11,13,0,0,2018-04-16,"GC20180405 spring 416",13.34
"GC20180822","fall",2018,416,"COR",75,0,0,10,2018-09-04,"GC20180822 fall 416",16.47
"GC20180927","fall",2018,416,"COR",7,8,0,0,2018-09-27,"GC20180927 fall 416",17
"GC20190403","spring",2019,416,"COR",11,18,0,0,2019-04-13,"GC20190403 spring 416",12.82
"GC20191024","fall",2019,416,"COR",8,6,0,0,2019-10-25,"GC20191024 fall 416",15.35
"GC20041005","fall",2004,424,"COR",0,43,0,0,2004-10-07,"GC20041005 fall 424",17.69
"GC20050531","spring",2005,424,"COR",0,12,0,0,2005-06-03,"GC20050531 spring 424",18.3
"GC20060523","spring",2006,424,"COR",3,15,0,0,2006-05-25,"GC20060523 spring 424",17.89
"GC20070915","fall",2007,424,"COR",0,20,0,0,2007-10-02,"GC20070915 fall 424",15.38
"GC20090326","spring",2009,424,"COR",0,11,0,0,2009-04-14,"GC20090326 spring 424",13.84
"GC20100401","spring",2010,424,"COR",0,31,0,0,2010-04-20,"GC20100401 spring 424",14.26
"GC20100911","fall",2010,424,"COR",6,0,0,0,2010-09-26,"GC20100911 fall 424",17.73
"GC20110507","spring",2011,424,"COR",0,15,0,0,2011-05-30,"GC20110507 spring 424",13.94
"GC20120908","fall",2012,424,"COR",19,0,0,0,2012-09-23,"GC20120908 fall 424",16.81
"GC20131028","fall",2013,424,"COR",0,12,0,0,2013-10-30,"GC20131028 fall 424",13.72
"GC20141020","fall",2014,424,"COR",0,12,0,0,2014-10-21,"GC20141020 fall 424",16.62
"GC20150430","spring",2015,424,"COR",0,18,0,0,2015-05-12,"GC20150430 spring 424",14.35
"GC20160405","spring",2016,424,"COR",3,11,0,0,2016-04-18,"GC20160405 spring 424",13.84
"GC20160827","fall",2016,424,"COR",26,0,0,0,2016-09-11,"GC20160827 fall 424",18.29
"GC20170525","spring",2017,424,"COR",9,11,0,0,2017-06-06,"GC20170525 spring 424",17.76
"GC20170819","fall",2017,424,"COR",25,0,0,2,2017-09-03,"GC20170819 fall 424",17.96
"GC20171006","fall",2017,424,"COR",15,23,0,0,2017-10-08,"GC20171006 fall 424",15.85
"GC20180822","fall",2018,424,"COR",9,0,0,2,2018-09-05,"GC20180822 fall 424",17.05
"GC20180927","fall",2018,424,"COR",15,20,0,0,2018-09-27,"GC20180927 fall 424",17.11
"GC20190907","fall",2019,424,"COR",62,0,0,6,2019-09-20,"GC20190907 fall 424",18.86
"GC20190930","fall",2019,424,"COR",121,0,0,0,2019-10-05,"GC20190930 fall 424",16.45
"GC20191024","fall",2019,424,"COR",8,18,0,0,2019-10-25,"GC20191024 fall 424",15.4
"GC20041005","fall",2004,432,"COR",0,24,0,0,2004-10-09,"GC20041005 fall 432",17.58
"GC20050531","spring",2005,432,"COR",0,16,0,0,2005-06-05,"GC20050531 spring 432",18.1
"GC20060523","spring",2006,432,"COR",0,16,0,0,2006-05-27,"GC20060523 spring 432",17.92
"GC20090326","spring",2009,432,"COR",0,13,0,0,2009-04-14,"GC20090326 spring 432",13.93
"GC20100911","fall",2010,432,"COR",6,0,0,0,2010-09-26,"GC20100911 fall 432",17.83
"GC20131028","fall",2013,432,"COR",0,3,0,0,2013-10-30,"GC20131028 fall 432",13.75
"GC20150430","spring",2015,432,"COR",0,6,0,0,2015-05-13,"GC20150430 spring 432",14.83
"GC20160405","spring",2016,432,"COR",5,13,0,0,2016-04-18,"GC20160405 spring 432",13.92
"GC20171006","fall",2017,432,"COR",7,15,0,0,2017-10-08,"GC20171006 fall 432",15.89
"GC20180927","fall",2018,432,"COR",10,12,0,0,2018-09-28,"GC20180927 fall 432",16.86
"GC20190518","spring",2019,432,"COR",6,10,0,0,2019-05-28,"GC20190518 spring 432",14.37
"GC20191024","fall",2019,432,"COR",4,13,0,0,2019-10-26,"GC20191024 fall 432",15.38
"GC20041005","fall",2004,440,"COR",0,19,0,0,2004-10-08,"GC20041005 fall 440",18.21
"GC20050531","spring",2005,440,"COR",75,35,0,0,2005-06-04,"GC20050531 spring 440",18.38
"GC20060523","spring",2006,440,"COR",72,37,0,0,2006-05-26,"GC20060523 spring 440",18.28
"GC20070915","fall",2007,440,"COR",0,15,0,0,2007-10-03,"GC20070915 fall 440",15.96
"GC20090326","spring",2009,440,"COR",0,15,0,0,2009-04-15,"GC20090326 spring 440",13.61
"GC20100401","spring",2010,440,"COR",0,32,0,0,2010-04-21,"GC20100401 spring 440",14.79
"GC20100911","fall",2010,440,"COR",4,0,0,0,2010-09-26,"GC20100911 fall 440",17.93
"GC20110507","spring",2011,440,"COR",0,24,0,0,2011-05-31,"GC20110507 spring 440",14.21
"GC20121005","fall",2012,440,"COR",0,19,0,0,2012-10-08,"GC20121005 fall 440",15.92
"GC20141020","fall",2014,440,"COR",0,11,0,0,2014-10-22,"GC20141020 fall 440",17
"GC20151012","fall",2015,440,"COR",0,14,0,0,2015-10-13,"GC20151012 fall 440",17.87
"GC20160519","spring",2016,440,"COR",0,11,0,0,2016-06-02,"GC20160519 spring 440",16.8
"GC20170402","spring",2017,440,"COR",12,8,0,0,2017-04-15,"GC20170402 spring 440",14.29
"GC20171006","fall",2017,440,"COR",4,0,0,0,2017-10-10,"GC20171006 fall 440",15.7
"GC20180927","fall",2018,440,"COR",12,0,0,0,2018-09-29,"GC20180927 fall 440",17.07
"GC20190518","spring",2019,440,"COR",7,11,0,0,2019-05-28,"GC20190518 spring 440",14.43
"GC20191024","fall",2019,440,"COR",11,11,0,0,2019-10-26,"GC20191024 fall 440",15.38
"GC20041005","fall",2004,448,"COR",0,50,0,0,2004-10-10,"GC20041005 fall 448",17.68
"GC20050531","spring",2005,448,"COR",0,4,0,0,2005-06-04,"GC20050531 spring 448",18.47
"GC20070915","fall",2007,448,"COR",0,20,0,0,2007-10-03,"GC20070915 fall 448",16.04
"GC20090326","spring",2009,448,"COR",0,18,0,0,2009-04-15,"GC20090326 spring 448",13.69
"GC20141020","fall",2014,448,"COR",0,23,0,0,2014-10-22,"GC20141020 fall 448",17.01
"GC20150401","spring",2015,448,"COR",0,3,0,0,2015-04-14,"GC20150401 spring 448",14.55
"GC20150430","spring",2015,448,"COR",0,11,0,0,2015-05-14,"GC20150430 spring 448",14.96
"GC20151012","fall",2015,448,"COR",0,24,0,0,2015-10-14,"GC20151012 fall 448",17.86
"GC20160405","spring",2016,448,"COR",3,17,0,0,2016-04-19,"GC20160405 spring 448",13.96
"GC20160519","spring",2016,448,"COR",0,13,0,0,2016-06-02,"GC20160519 spring 448",16.87
"GC20161007","fall",2016,448,"COR",12,4,0,0,2016-10-10,"GC20161007 fall 448",15.73
