ACCESS_FISH_ID,error correction,TRIP_ID,START_DATE,RIVER_CODE,GEAR_CODE,SPECIES_CODE,TOTAL_LENGTH,PITTAG,DATASHEET_SAMPLE_ID,WEIGHT,STATION_ID,START_RM,SAMPLE_NOTES,BH notes,SEX_CODE,SEX_COND_CODE,SEX_CHAR_CODE,DISPOSITION_CODE
261807,,SHI20140610,06/16/2014,COR,HB,FMS,342,3DD.003BA07DC6,H5,,,,,,U,N,N,RA
260333,x,SHI20140610,06/14/2014,COR,HB,FMS,415,3DD.003BA07DC7,H2,,,109.2,PULL IN BEACH FOR SHI FALLS,,U,N,N,RA
260932,,SHI20140610,06/14/2014,COR,HB,FMS,442,3DD.003BA07DC8,H3,,,,"POTENTIAL RBS/FMS HYBRID
IN SMALL SPORT SIZED BOAT IN A WALL CRACK JUST ABOEV SHI FALLS PULL IN BEACH",,F,N,C,RA
260912,,SHI20140610,06/16/2014,COR,HB,FMS,454,3DD.003BA07DC8,H13,,,,,,F,N,C,RA
261283,,SHI20140610,06/16/2014,COR,HB,FMS,374,3DD.003BA07DC9,H4,,,,,,U,N,N,RA
259366,x,SHI20140610,06/14/2014,COR,HB,FMS,353,3DD.003BA07DCA,H2,,,109.2,PULL IN BEACH FOR SHI FALLS,,U,N,N,RA
262251,,SHI20140610,06/17/2014,COR,HB,FMS,346,3DD.003BA07DCA,H30,,,,,,U,N,C,RA
261275,,SHI20140610,06/16/2014,COR,HB,FMS,391,3DD.003BA07DCB,H3,,,,,,U,N,C,RA
261255,,SHI20140610,06/14/2014,COR,HB,FMS,420,3DD.003BA07DCC,H19,,,,,,F,N,C,RA
261257,,SHI20140610,06/14/2014,COR,HB,FMS,345,3DD.003BA07DCC,H19,,,,,,M,R,B,RA
261235,,SHI20140610,06/14/2014,COR,HB,FMS,371,3DD.003BA07DCD,H15,,,,,,F,N,N,RA
260922,x,SHI20140610,06/14/2014,COR,HB,FMS,380,3DD.003BA07DCE,H2,,,109.2,PULL IN BEACH FOR SHI FALLS,,U,N,N,RA
261244,,SHI20140610,06/14/2014,COR,HB,FMS,345,3DD.003BA07DCF,H19,,,,,,U,N,N,RA
261851,,SHI20140610,06/16/2014,COR,HB,FMS,438,3DD.003BA07DD0,H9,,,,,,U,N,N,RA
260336,x,SHI20140610,06/14/2014,COR,HB,FMS,289,3DD.003BA07DD1,H2,,,109.2,PULL IN BEACH FOR SHI FALLS,,U,N,N,RA
260337,x,SHI20140610,06/14/2014,COR,HB,FMS,411,3DD.003BA07DD1,H2,,,109.2,PULL IN BEACH FOR SHI FALLS,,M,R,T,RA
267617,,SHI20150609,06/15/2015,COR,HB,FMS,397,3DD.003BA07DD2,H6,550,2,,,,U,N,N,RA
261261,,SHI20140610,06/14/2014,COR,HB,FMS,390,3DD.003BA07DD2,H20,,,,,,M,N,C,RA
268840,x,SHI20140909,09/13/2014,COR,HB,FMS,456,3DD.003BA07DD3,H3,855,,108.54,"STERN LINE
RM 108.54
RR",fixed river mile,U,N,N,RA
268842,x,SHI20140909,09/13/2014,COR,HB,FMS,386,3DD.003BA07DD4,H4,465,,108.55,"HANDWASH STATION
RM 108.55
RR",fixed river mile,U,N,N,RA
268999,x,SHI20140909,09/13/2014,COR,HB,FMS,314,3DD.003BA07DD5,H19,280,,108.7,"DEAD BAY
RM 108.70
RR",fixed river mile,U,N,N,RA
268979,x,SHI20140909,09/13/2014,COR,HB,FMS,401,3DD.003BA07DD6,H16,525,,108.67,"BELOW TOILET IN SANDY ROCKY COVE
RM 108.67
RR",fixed river mile,U,N,N,RA
268892,x,SHI20140909,09/13/2014,COR,HB,FMS,383,3DD.003BA07DD7,H5,510,,108.57,"TOILET
RM 108.57
RR",fixed river mile,M,R,T,RA
269263,x,SHI20140909,09/15/2014,COR,HB,FMS,384,3DD.003BA07DD7,H56,520,,109.18,"
RM 109.18
RL",fixed river mile,U,N,N,RA
268977,x,SHI20140909,09/13/2014,COR,HB,FMS,440,3DD.003BA07DD8,H16,690,,108.67,"BELOW TOILET IN SANDY ROCKY COVE
RM 108.67
RR",fixed river mile,U,N,N,RA
268916,x,SHI20140909,09/13/2014,COR,HB,FMS,378,3DD.003BA07DD9,H9,520,,108.59,"
RM 108.59
RL",fixed river mile,M,R,T,RA
269004,x,SHI20140909,09/13/2014,COR,HB,FMS,384,3DD.003BA07DDA,H20,485,,108.71,"ON TAMMY
RM 108.71
RR",fixed river mile,U,N,N,RA
268930,x,SHI20140909,09/13/2014,COR,HB,FMS,353,3DD.003BA07DDB,H10,305,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,U,N,N,RA
268967,x,SHI20140909,09/13/2014,COR,HB,FMS,395,3DD.003BA07DDC,H13,570,,108.64,"
RM 108.64
RL",fixed river mile,U,N,N,RA
268933,x,SHI20140909,09/13/2014,COR,HB,FMS,447,3DD.003BA07DDD,H10,740,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,U,N,N,RA
268991,x,SHI20140909,09/13/2014,COR,HB,FMS,397,3DD.003BA07DDE,H17,500,,108.68,"BOTTOM OF BAY WITH EXTENSTION
RM 108.68
RR",fixed river mile,U,N,N,RA
268989,x,SHI20140909,09/13/2014,COR,HB,FMS,375,3DD.003BA07DDF,H16,435,,108.67,"BELOW TOILET IN SANDY ROCKY COVE
RM 108.67
RR",fixed river mile,U,N,N,RA
268963,x,SHI20140909,09/13/2014,COR,HB,FMS,352,3DD.003BA07DE0,H11,350,,108.62,"ON A TREE
RM 108.62
RL",fixed river mile,U,N,N,RA
268978,x,SHI20140909,09/13/2014,COR,HB,FMS,373,3DD.003BA07DE1,H16,460,,108.67,"BELOW TOILET IN SANDY ROCKY COVE
RM 108.67
RR",fixed river mile,U,N,N,RA
268973,x,SHI20140909,09/13/2014,COR,HB,FMS,466,3DD.003BA07DE2,H15,780,,108.66,"
RM 108.66
RL",fixed river mile,F,N,N,RA
268987,x,SHI20140909,09/13/2014,COR,HB,FMS,393,3DD.003BA07DE3,H16,435,,108.67,"BELOW TOILET IN SANDY ROCKY COVE
RM 108.67
RR",fixed river mile,U,N,N,RA
269002,x,SHI20140909,09/13/2014,COR,HB,FMS,375,3DD.003BA07DE4,H20,470,,108.71,"ON TAMMY
RM 108.71
RR",fixed river mile,M,R,T,RA
268952,x,SHI20140909,09/13/2014,COR,HB,FMS,413,3DD.003BA07DE5,H10,580,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,M,N,T,RA
268932,x,SHI20140909,09/13/2014,COR,HB,FMS,414,3DD.003BA07DE6,H10,560,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,U,N,N,RA
269000,x,SHI20140909,09/13/2014,COR,HB,FMS,395,3DD.003BA07DE7,H19,480,,108.7,"DEAD BAY
RM 108.70
RR",fixed river mile,U,N,N,RA
268925,x,SHI20140909,09/13/2014,COR,HB,FMS,381,3DD.003BA07DE8,H10,470,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,U,N,N,RA
268985,x,SHI20140909,09/13/2014,COR,HB,FMS,420,3DD.003BA07DE9,H16,770,,108.67,"BELOW TOILET IN SANDY ROCKY COVE
RM 108.67
RR",fixed river mile,U,N,N,RA
268914,x,SHI20140909,09/13/2014,COR,HB,FMS,384,3DD.003BA07DEA,H9,335,,108.59,"
RM 108.59
RL",fixed river mile,U,N,N,RA
268920,x,SHI20140909,09/13/2014,COR,HB,FMS,386,3DD.003BA07DEB,H9,470,,108.59,"
RM 108.59
RL",fixed river mile,U,N,N,RA
268912,x,SHI20140909,09/13/2014,COR,HB,FMS,313,3DD.003BA07DEC,H8,245,,108.58,"ACROSS FROM TOILET
RM 108.58
RL",fixed river mile,U,N,N,RA
268962,x,SHI20140909,09/13/2014,COR,HB,FMS,332,3DD.003BA07DED,H11,265,,108.62,"ON A TREE
RM 108.62
RL",fixed river mile,U,N,N,RA
268928,x,SHI20140909,09/13/2014,COR,HB,FMS,453,3DD.003BA07DEF,H10,720,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,U,N,N,RA
268902,x,SHI20140909,09/13/2014,COR,HB,FMS,377,3DD.003BA07DF0,H6,455,,108.6,"HANDWASH STATION
RM 108.60
RL",fixed river mile,U,N,N,RA
268968,x,SHI20140909,09/13/2014,COR,HB,FMS,370,3DD.003BA07DF1,H13,400,,108.64,"
RM 108.64
RL",fixed river mile,U,N,N,RA
268986,x,SHI20140909,09/13/2014,COR,HB,FMS,426,3DD.003BA07DF2,H16,670,,108.67,"BELOW TOILET IN SANDY ROCKY COVE
RM 108.67
RR",fixed river mile,U,N,N,RA
268903,x,SHI20140909,09/13/2014,COR,HB,FMS,433,3DD.003BA07DF3,H6,705,,108.6,"HANDWASH STATION
RM 108.60
RL",fixed river mile,U,N,N,RA
269115,x,SHI20140909,09/15/2014,COR,HB,FMS,440,3DD.003BA07DF3,H41,705,,109.01,"RM 109.01
RR",fixed river mile,U,N,N,RA
268961,x,SHI20140909,09/13/2014,COR,HB,FMS,357,3DD.003BA07DF5,H11,345,,108.62,"ON A TREE
RM 108.62
RL",fixed river mile,U,N,N,RA
268918,x,SHI20140909,09/13/2014,COR,HB,FMS,355,3DD.003BA07DF7,H9,375,,108.59,"
RM 108.59
RL",fixed river mile,U,U,N,RA
268988,x,SHI20140909,09/13/2014,COR,HB,FMS,387,3DD.003BA07DF8,H16,430,,108.67,"BELOW TOILET IN SANDY ROCKY COVE
RM 108.67
RR",fixed river mile,U,N,N,RA
268926,x,SHI20140909,09/13/2014,COR,HB,FMS,454,3DD.003BA07DF9,H10,885,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,U,N,N,RA
268937,x,SHI20140909,09/13/2014,COR,HB,FMS,367,3DD.003BA07DFA,H10,405,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,U,N,N,RA
268942,x,SHI20140909,09/13/2014,COR,HB,FMS,377,3DD.003BA07DFB,H10,430,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,U,N,N,RA
268958,x,SHI20140909,09/13/2014,COR,HB,FMS,358,3DD.003BA07DFC,H11,335,,108.62,"ON A TREE
RM 108.62
RL",fixed river mile,U,N,N,RA
268843,x,SHI20140909,09/13/2014,COR,HB,FMS,507,3DD.003BA07DFD,H4,1055,,108.55,"HANDWASH STATION
RM 108.55
RR",fixed river mile,F,N,N,RA
268889,x,SHI20140909,09/13/2014,COR,HB,FMS,367,3DD.003BA07DFE,H5,385,,108.57,"TOILET
RM 108.57
RR",fixed river mile,M,R,T,RA
268887,x,SHI20140909,09/13/2014,COR,HB,FMS,363,3DD.003BA07DFF,H4,375,,108.55,"HANDWASH STATION
RM 108.55
RR",fixed river mile,M,R,T,RA
268992,x,SHI20140909,09/13/2014,COR,HB,FMS,358,3DD.003BA07DFG,H17,355,,108.68,"BOTTOM OF BAY WITH EXTENSTION
RM 108.68
RR",fixed river mile,U,N,N,RA
268960,x,SHI20140909,09/13/2014,COR,HB,FMS,372,3DD.003BA07E00,H11,440,,108.62,"ON A TREE
RM 108.62
RL",fixed river mile,U,N,N,RA
268980,x,SHI20140909,09/13/2014,COR,HB,FMS,306,3DD.003BA07E01,H16,215,,108.67,"BELOW TOILET IN SANDY ROCKY COVE
RM 108.67
RR",fixed river mile,U,N,N,RA
268938,x,SHI20140909,09/13/2014,COR,HB,FMS,329,3DD.003BA07E02,H10,310,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,U,N,N,RA
268923,x,SHI20140909,09/13/2014,COR,HB,FMS,345,3DD.003BA07E03,H9,310,,108.59,"
RM 108.59
RL",fixed river mile,U,N,N,RA
268891,x,SHI20140909,09/13/2014,COR,HB,FMS,317,3DD.003BA07E04,H5,255,,108.57,"TOILET
RM 108.57
RR",fixed river mile,U,N,N,RA
268931,x,SHI20140909,09/13/2014,COR,HB,FMS,480,3DD.003BA07E05,H10,1050,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,F,R,N,RA
268943,x,SHI20140909,09/13/2014,COR,HB,FMS,373,3DD.003BA07E06,H10,485,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,M,R,T,RA
267343,x,SHI20150609,06/14/2015,COR,HB,FMS,406,3DD.003BA07E07,H16,585,1,108.7,"MILE108.7 RIVER LEFT
BELOW LOWEST RIGHT SIDE RIGHT SIDE SET TIED TO BACCHARIS IN CLIFF",fixed river mile,F,N,N,RA
267217,x,SHI20150830,09/05/2015,SHI,HB,FMS,402,3DD.003BA07E07,H48,515,SHI,,,Need to check datasheets - not sure if below falls in Shinumo or mainstem.,U,N,N,RA
268948,x,SHI20140909,09/13/2014,COR,HB,FMS,392,3DD.003BA07E07,H10,595,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,M,R,T,RA
268921,x,SHI20140909,09/13/2014,COR,HB,FMS,367,3DD.003BA07E08,H9,390,,108.59,"
RM 108.59
RL",fixed river mile,U,N,N,RA
268922,x,SHI20140909,09/13/2014,COR,HB,FMS,399,3DD.003BA07E09,H9,570,,108.59,"
RM 108.59
RL",fixed river mile,U,N,N,RA
268990,x,SHI20140909,09/13/2014,COR,HB,FMS,439,3DD.003BA07E0A,H17,665,,108.68,"BOTTOM OF BAY WITH EXTENSTION
RM 108.68
RR",fixed river mile,U,N,N,RA
268956,x,SHI20140909,09/13/2014,COR,HB,FMS,305,3DD.003BA07E0B,H11,210,,108.62,"ON A TREE
RM 108.62
RL",fixed river mile,U,N,N,RA
269008,x,SHI20140909,09/13/2014,COR,HB,FMS,304,3DD.003BA07E0C,H20,220,,108.71,"ON TAMMY
RM 108.71
RR",fixed river mile,U,N,N,RA
268936,x,SHI20140909,09/13/2014,COR,HB,FMS,402,3DD.003BA07E0D,H10,520,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,U,N,N,RA
268969,x,SHI20140909,09/13/2014,COR,HB,FMS,438,3DD.003BA07E0E,H13,695,,108.64,"
RM 108.64
RL",fixed river mile,U,N,N,RA
269111,x,SHI20140909,09/15/2014,COR,HB,FMS,438,3DD.003BA07E0E,H41,645,,109.01,"RM 109.01
RR",fixed river mile,U,N,N,RA
268950,x,SHI20140909,09/13/2014,COR,HB,FMS,368,3DD.003BA07E0F,H10,375,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,U,N,N,RA
268927,x,SHI20140909,09/13/2014,COR,HB,FMS,392,3DD.003BA07E10,H10,505,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,M,U,T,RA
268965,x,SHI20140909,09/13/2014,COR,HB,FMS,323,3DD.003BA07E11,H12,260,,108.63,"ROCK
RM 108.63
RL",fixed river mile,U,N,N,RA
268924,x,SHI20140909,09/13/2014,COR,HB,FMS,367,3DD.003BA07E13,H10,445,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,U,N,N,RA
268893,x,SHI20140909,09/13/2014,COR,HB,FMS,411,3DD.003BA07E14,H5,540,,108.57,"TOILET
RM 108.57
RR",fixed river mile,U,N,N,RA
268841,x,SHI20140909,09/13/2014,COR,HB,FMS,432,3DD.003BA07E15,H4,675,,108.55,"HANDWASH STATION
RM 108.55
RR",fixed river mile,U,N,N,RA
269009,x,SHI20140909,09/13/2014,COR,HB,FMS,440,3DD.003BA07E16,H20,710,,108.71,"ON TAMMY
RM 108.71
RR",fixed river mile,F,N,N,RA
268947,x,SHI20140909,09/13/2014,COR,HB,FMS,365,3DD.003BA07E17,H10,420,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,U,N,N,RA
268915,x,SHI20140909,09/13/2014,COR,HB,FMS,396,3DD.003BA07E19,H9,610,,108.59,"
RM 108.59
RL",fixed river mile,U,N,N,RA
268941,x,SHI20140909,09/13/2014,COR,HB,FMS,408,3DD.003BA07E1A,H10,645,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,M,R,T,RA
268998,x,SHI20140909,09/13/2014,COR,HB,FMS,344,3DD.003BA07E1B,H19,350,,108.7,"DEAD BAY
RM 108.70
RR",fixed river mile,U,N,N,RA
268996,x,SHI20140909,09/13/2014,COR,HB,FMS,327,3DD.003BA07E1C,H18,310,,108.68,"CHOCK STONE
RM 108.68
RR",fixed river mile,U,N,N,RA
269006,x,SHI20140909,09/13/2014,COR,HB,FMS,381,3DD.003BA07E1D,H20,460,,108.71,"ON TAMMY
RM 108.71
RR",fixed river mile,U,N,N,RA
268972,x,SHI20140909,09/13/2014,COR,HB,FMS,392,3DD.003BA07E1E,H15,500,,108.64,"
RM 108.66
RL",fixed river mile,U,N,N,RA
268883,x,SHI20140909,09/13/2014,COR,HB,FMS,376,3DD.003BA07E1F,H4,465,,108.55,"HANDWASH STATION
RM 108.55
RR",fixed river mile,U,N,N,RA
269007,x,SHI20140909,09/13/2014,COR,HB,FMS,351,3DD.003BA07E20,H20,350,,108.71,"ON TAMMY
RM 108.71
RR",fixed river mile,M,R,T,RA
267651,x,SHI20150609,06/15/2015,COR,HB,FMS,438,3DD.003BA07E21,H18,745,2,109,MILE109 RIVER LEFT,fixed river mile,U,N,N,RA
269001,x,SHI20140909,09/13/2014,COR,HB,FMS,431,3DD.003BA07E21,H20,745,,108.71,"ON TAMMY
RM 108.71
RR",fixed river mile,U,N,N,RA
268929,x,SHI20140909,09/13/2014,COR,HB,FMS,363,3DD.003BA07E22,H10,430,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,M,N,T,RA
268896,x,SHI20140909,09/13/2014,COR,HB,FMS,409,3DD.003BA07E23,H5,630,,108.57,"TOILET
RM 108.57
RR",fixed river mile,U,N,N,RA
268939,x,SHI20140909,09/13/2014,COR,HB,FMS,386,3DD.003BA07E24,H10,505,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,U,N,N,RA
268898,x,SHI20140909,09/13/2014,COR,HB,FMS,382,3DD.003BA07E25,H5,520,,108.57,"TOILET
RM 108.57
RR",fixed river mile,U,N,N,RA
268955,x,SHI20140909,09/13/2014,COR,HB,FMS,373,3DD.003BA07E26,H11,465,,108.62,"ON A TREE
RM 108.62
RL",fixed river mile,M,R,T,RA
268884,x,SHI20140909,09/13/2014,COR,HB,FMS,385,3DD.003BA07E27,H4,500,,108.55,"HANDWASH STATION
RM 108.55
RR",fixed river mile,M,R,T,RA
268954,x,SHI20140909,09/13/2014,COR,HB,FMS,443,3DD.003BA07E28,H11,745,,108.62,"ON A TREE
RM 108.62
RL",fixed river mile,U,N,N,RA
268844,x,SHI20140909,09/13/2014,COR,HB,FMS,417,3DD.003BA07E29,H4,575,,108.55,"HANDWASH STATION
RM 108.55
RR",fixed river mile,U,N,N,RA
268945,x,SHI20140909,09/13/2014,COR,HB,FMS,422,3DD.003BA07E2A,H10,580,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,F,N,N,RA
269113,x,SHI20140909,09/15/2014,COR,HB,FMS,425,3DD.003BA07E2A,H41,580,,109.01,"RM 109.01
RR",fixed river mile,U,N,C,RA
268890,x,SHI20140909,09/13/2014,COR,HB,FMS,417,3DD.003BA07E2B,H5,580,,108.57,"TOILET
RM 108.57
RR",fixed river mile,M,R,T,RA
268905,x,SHI20140909,09/13/2014,COR,HB,FMS,365,3DD.003BA07E2C,H6,380,,108.6,"HANDWASH STATION
RM 108.60
RL",fixed river mile,U,N,N,RA
268944,x,SHI20140909,09/13/2014,COR,HB,FMS,353,3DD.003BA07E2D,H10,360,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,M,R,T,RA
269207,x,SHI20140909,09/15/2014,COR,HB,FMS,356,3DD.003BA07E2D,H51,375,,109.12,"RM 109.12
RR",fixed river mile,M,R,N,RA
268917,x,SHI20140909,09/13/2014,COR,HB,FMS,365,3DD.003BA07E2E,H9,410,,108.59,"
RM 108.59
RL",fixed river mile,U,N,N,RA
267032,x,SHI20150830,09/03/2015,SHI,HB,FMS,462,3DD.003BA07E2F,H17,720,SHI,,,Need to check datasheets - not sure if below falls in Shinumo or mainstem.,U,N,N,RA
268976,x,SHI20140909,09/13/2014,COR,HB,FMS,455,3DD.003BA07E2F,H16,780,,108.67,"BELOW TOILET IN SANDY ROCKY COVE
RM 108.67
RR",fixed river mile,F,N,N,RA
267655,x,SHI20150609,06/15/2015,COR,HB,FMS,387,3DD.003BA07E30,H18,540,2,109,MILE109 RIVER LEFT,fixed river mile,U,N,N,RA
267425,x,SHI20150609,06/16/2015,COR,HB,FMS,386,3DD.003BA07E30,H8,505,3,109.1,ALONG WALL BELOW BASS CAMP,fixed river mile,U,N,N,RA
267285,x,SHI20150830,09/03/2015,SHI,HB,FMS,387,3DD.003BA07E30,H07,465,SHI,,,Need to check datasheets - not sure if below falls in Shinumo or mainstem.,U,N,N,RA
268897,x,SHI20140909,09/13/2014,COR,HB,FMS,380,3DD.003BA07E30,H5,450,,108.57,"TOILET
RM 108.57
RR",fixed river mile,U,N,N,RA
269005,x,SHI20140909,09/13/2014,COR,HB,FMS,399,3DD.003BA07E31,H20,560,,108.71,"ON TAMMY
RM 108.71
RR",fixed river mile,U,N,N,RA
268957,x,SHI20140909,09/13/2014,COR,HB,FMS,343,3DD.003BA07E32,H11,315,,108.62,"ON A TREE
RM 108.62
RL",fixed river mile,U,N,N,RA
268885,x,SHI20140909,09/13/2014,COR,HB,FMS,368,3DD.003BA07E33,H4,365,,108.55,"HANDWASH STATION
RM 108.55
RR",fixed river mile,U,N,N,RA
268934,x,SHI20140909,09/13/2014,COR,HB,FMS,416,3DD.003BA07E34,H10,585,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,U,N,T,RA
268886,x,SHI20140909,09/13/2014,COR,HB,FMS,380,3DD.003BA07E35,H4,455,,108.55,"HANDWASH STATION
RM 108.55
RR",fixed river mile,U,N,N,RA
268946,x,SHI20140909,09/13/2014,COR,HB,FMS,376,3DD.003BA07E36,H10,410,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,M,R,T,RA
269089,x,SHI20140909,09/14/2014,COR,HB,FMS,399,3DD.003BA07E37,H35,540,,108.86,RM 108.86,fixed river mile,M,R,T,RA
269049,x,SHI20140909,09/14/2014,COR,HB,FMS,360,3DD.003BA07E38,H30,430,,108.81,RM 108.81,fixed river mile,U,N,N,RA
269026,x,SHI20140909,09/14/2014,COR,HB,FMS,388,3DD.003BA07E39,H24,535,,108.75,RM 108.75,fixed river mile,U,N,N,RA
269199,,SHI20140909,09/15/2014,SHI,HB,FMS,430,3DD.003BA07E3A,H3,600,-1,,MOUTH OF SHI CREEK,fixed river mile,U,N,N,RA
269039,x,SHI20140909,09/14/2014,COR,HB,FMS,357,3DD.003BA07E3B,H29,335,,108.8,RM 108.84,fixed river mile,U,N,N,RA
269159,x,SHI20140909,09/15/2014,COR,HB,FMS,400,3DD.003BA07E3C,H50,530,,109.11,"RM 109.11
RR",fixed river mile,U,N,N,RA
269149,x,SHI20140909,09/15/2014,COR,HB,FMS,370,3DD.003BA07E3D,H49,465,,109.1,"RM 109.10
RR",fixed river mile,M,R,T,RA
269051,x,SHI20140909,09/14/2014,COR,HB,FMS,384,3DD.003BA07E3F,H30,430,,108.81,RM 108.81,fixed river mile,U,N,N,RA
269070,x,SHI20140909,09/15/2014,COR,HB,FMS,455,3DD.003BA07E40,H55,775,,109.16,"
RM 109.16
RL",fixed river mile,U,N,C,RA
255996,,SHI20180602,06/22/2018,COR,HB,FMS,460,3DD.003BA07E44,H22,,1089,108.9,LEFT,,U,N,C,RA
269242,x,SHI20140909,09/15/2014,COR,HB,FMS,425,3DD.003BA07E44,H57,730,,109.19,"JUST BELOW BASS CAMP
RM 109.19
RR",fixed river mile,U,N,N,RA
269079,x,SHI20140909,09/14/2014,COR,HB,FMS,160,3DD.003BA07E45,H33,35,,108.85,RM 108.85,fixed river mile,U,N,N,RA
269057,x,SHI20140909,09/14/2014,COR,HB,FMS,492,3DD.003BA07E46,H32,930,,108.83,RM 108.83,fixed river mile,U,N,N,RA
269202,,SHI20140909,09/15/2014,SHI,HB,FMS,351,3DD.003BA07E47,H3,340,-1,,MOUTH OF SHI CREEK,fixed river mile,M,R,N,RA
269197,,SHI20140909,09/15/2014,SHI,HB,FMS,394,3DD.003BA07E48,H3,500,-1,,MOUTH OF SHI CREEK,fixed river mile,M,R,T,RA
269141,x,SHI20140909,09/15/2014,COR,HB,FMS,328,3DD.003BA07E49,H47,300,,109.07,"RM 109.07
RR",fixed river mile,U,N,N,RA
269247,x,SHI20140909,09/15/2014,COR,HB,FMS,418,3DD.003BA07E4A,H57,575,,109.19,"JUST BELOW BASS CAMP
RM 109.19
RR",fixed river mile,U,N,N,RA
269194,,SHI20140909,09/15/2014,SHI,HB,FMS,384,3DD.003BA07E4B,H3,510,-1,,MOUTH OF SHI CREEK,fixed river mile,U,N,N,RA
269081,x,SHI20140909,09/14/2014,COR,HB,FMS,356,3DD.003BA07E4D,H35,355,,108.86,RM 108.86,fixed river mile,U,N,N,RA
269144,x,SHI20140909,09/15/2014,COR,HB,FMS,368,3DD.003BA07E4E,H48,435,,109.08,"RM 109.08
RR",fixed river mile,U,N,N,RA
269023,x,SHI20140909,09/14/2014,COR,HB,FMS,369,3DD.003BA07E4F,H23,375,,108.74,RM 108.74,fixed river mile,U,N,N,RA
269160,x,SHI20140909,09/15/2014,COR,HB,FMS,334,3DD.003BA07E51,H50,330,,109.11,"RM 109.11
RR",fixed river mile,U,N,N,RA
269018,x,SHI20140909,09/14/2014,COR,HB,FMS,343,3DD.003BA07E55,H23,305,,108.74,RM 108.74,fixed river mile,U,N,N,RA
269267,x,SHI20140909,09/15/2014,COR,HB,FMS,340,3DD.003BA07E55,H56,295,,109.18,"
RM 109.18
RL",fixed river mile,U,N,N,RA
269139,x,SHI20140909,09/15/2014,COR,HB,FMS,360,3DD.003BA07E57,H45,390,,109.05,"RM 109.05
RR",fixed river mile,U,N,N,RA
269050,x,SHI20140909,09/14/2014,COR,HB,FMS,410,3DD.003BA07E58,H30,595,,108.81,RM 108.81,fixed river mile,U,N,C,RA
269080,x,SHI20140909,09/14/2014,COR,HB,FMS,410,3DD.003BA07E59,H35,640,,108.86,RM 108.86,fixed river mile,U,N,C,RA
269143,x,SHI20140909,09/15/2014,COR,HB,FMS,363,3DD.003BA07E5A,H48,430,,109.08,"RM 109.08
RR",fixed river mile,U,N,N,RA
269114,x,SHI20140909,09/15/2014,COR,HB,FMS,379,3DD.003BA07E5B,H41,455,,109.01,"RM 109.01
RR",fixed river mile,U,N,N,RA
269083,x,SHI20140909,09/14/2014,COR,HB,FMS,427,3DD.003BA07E5C,H35,640,,108.86,RM 108.86,fixed river mile,U,N,C,RA
269043,x,SHI20140909,09/14/2014,COR,HB,FMS,352,3DD.003BA07E5E,H29,405,,108.8,RM 108.88,fixed river mile,U,N,B,RA
269021,x,SHI20140909,09/14/2014,COR,HB,FMS,373,3DD.003BA07E61,H23,435,,108.74,RM 108.74,fixed river mile,U,N,N,RA
269223,x,SHI20140909,09/15/2014,COR,HB,FMS,380,3DD.003BA07E61,H55,425,,109.16,"
RM 109.16
RL",fixed river mile,U,N,N,RA
269097,x,SHI20140909,09/14/2014,COR,HB,FMS,376,3DD.003BA07E62,H35,485,,108.86,RM 108.86,fixed river mile,U,N,C,RA
269035,x,SHI20140909,09/14/2014,COR,HB,FMS,332,3DD.003BA07E63,H29,295,,108.8,RM 108.80,fixed river mile,U,N,N,RA
269118,x,SHI20140909,09/15/2014,COR,HB,FMS,420,3DD.003BA07E65,H41,635,,109.01,"RM 109.01
RR",fixed river mile,M,R,U,RA
269103,x,SHI20140909,09/14/2014,COR,HB,FMS,348,3DD.003BA07E66,H36,350,,108.87,RM 108.87,fixed river mile,U,N,C,RA
269148,x,SHI20140909,09/15/2014,COR,HB,FMS,400,3DD.003BA07E67,H49,620,,109.1,"RM 109.10
RR",fixed river mile,U,N,N,RA
